,data,taxa_selic,fator_diario
1444,2017-10-18,8.15,1.00031096
1445,2017-10-17,8.15,1.00031096
1446,2017-10-16,8.15,1.00031096
1447,2017-10-13,8.15,1.00031096
1448,2017-10-11,8.15,1.00031096
1449,2017-10-10,8.15,1.00031096
1450,2017-10-09,8.15,1.00031096
1451,2017-10-06,8.15,1.00031096
1452,2017-10-05,8.15,1.00031096
1453,2017-10-04,8.15,1.00031096
1454,2017-10-03,8.15,1.00031096
1455,2017-10-02,8.15,1.00031096
1456,2017-09-29,8.15,1.00031096
1457,2017-09-28,8.15,1.00031096
1458,2017-09-27,8.15,1.00031096
1459,2017-09-26,8.15,1.00031096
1460,2017-09-25,8.15,1.00031096
1461,2017-09-22,8.15,1.00031096
1462,2017-09-21,8.15,1.00031096
1463,2017-09-20,8.15,1.00031096
1464,2017-09-19,8.15,1.00031096
1465,2017-09-18,8.15,1.00031096
1466,2017-09-15,8.15,1.00031096
1467,2017-09-14,8.15,1.00031096
1468,2017-09-13,8.15,1.00031096
1469,2017-09-12,8.15,1.00031096
1470,2017-09-11,8.15,1.00031096
1471,2017-09-08,8.15,1.00031096
1472,2017-09-06,9.15,1.00034749
1473,2017-09-05,9.15,1.00034749
1474,2017-09-04,9.15,1.00034749
1475,2017-09-01,9.15,1.00034749
1476,2017-08-31,9.15,1.00034749
1477,2017-08-30,9.15,1.00034749
1478,2017-08-29,9.15,1.00034749
1479,2017-08-28,9.15,1.00034749
1480,2017-08-25,9.15,1.00034749
1481,2017-08-24,9.15,1.00034749
1482,2017-08-23,9.15,1.00034749
1483,2017-08-22,9.15,1.00034749
1484,2017-08-21,9.15,1.00034749
1485,2017-08-18,9.15,1.00034749
1486,2017-08-17,9.15,1.00034749
1487,2017-08-16,9.15,1.00034749
1488,2017-08-15,9.15,1.00034749
1489,2017-08-14,9.15,1.00034749
1490,2017-08-11,9.15,1.00034749
1491,2017-08-10,9.15,1.00034749
1492,2017-08-09,9.15,1.00034749
1493,2017-08-08,9.15,1.00034749
1494,2017-08-07,9.15,1.00034749
1495,2017-08-04,9.15,1.00034749
1496,2017-08-03,9.15,1.00034749
1497,2017-08-02,9.15,1.00034749
1498,2017-08-01,9.15,1.00034749
1499,2017-07-31,9.15,1.00034749
1500,2017-07-28,9.15,1.00034749
1501,2017-07-27,9.15,1.00034749
1502,2017-07-26,10.15,1.0003837
1503,2017-07-25,10.15,1.0003837
1504,2017-07-24,10.15,1.0003837
1505,2017-07-21,10.15,1.0003837
1506,2017-07-20,10.15,1.0003837
1507,2017-07-19,10.15,1.0003837
1508,2017-07-18,10.15,1.0003837
1509,2017-07-17,10.15,1.0003837
1510,2017-07-14,10.15,1.0003837
1511,2017-07-13,10.15,1.0003837
1512,2017-07-12,10.15,1.0003837
1513,2017-07-11,10.15,1.0003837
1514,2017-07-10,10.15,1.0003837
1515,2017-07-07,10.15,1.0003837
1516,2017-07-06,10.15,1.0003837
1517,2017-07-05,10.15,1.0003837
1518,2017-07-04,10.15,1.0003837
1519,2017-07-03,10.15,1.0003837
1520,2017-06-30,10.15,1.0003837
1521,2017-06-29,10.15,1.0003837
1522,2017-06-28,10.15,1.0003837
1523,2017-06-27,10.15,1.0003837
1524,2017-06-26,10.15,1.0003837
1525,2017-06-23,10.15,1.0003837
1526,2017-06-22,10.15,1.0003837
1527,2017-06-21,10.15,1.0003837
1528,2017-06-20,10.15,1.0003837
1529,2017-06-19,10.15,1.0003837
1530,2017-06-16,10.15,1.0003837
1531,2017-06-14,10.15,1.0003837
1532,2017-06-13,10.15,1.0003837
1533,2017-06-12,10.15,1.0003837
1534,2017-06-09,10.15,1.0003837
1535,2017-06-08,10.15,1.0003837
1536,2017-06-07,10.15,1.0003837
1537,2017-06-06,10.15,1.0003837
1538,2017-06-05,10.15,1.0003837
1539,2017-06-02,10.15,1.0003837
1540,2017-06-01,10.15,1.0003837
1541,2017-05-31,11.15,1.00041957
1542,2017-05-30,11.15,1.00041957
1543,2017-05-29,11.15,1.00041957
1544,2017-05-26,11.15,1.00041957
1545,2017-05-25,11.15,1.00041957
1546,2017-05-24,11.15,1.00041957
1547,2017-05-23,11.15,1.00041957
1548,2017-05-22,11.15,1.00041957
1549,2017-05-19,11.15,1.00041957
1550,2017-05-18,11.15,1.00041957
1551,2017-05-17,11.15,1.00041957
1552,2017-05-16,11.15,1.00041957
1553,2017-05-15,11.15,1.00041957
1554,2017-05-12,11.15,1.00041957
1555,2017-05-11,11.15,1.00041957
1556,2017-05-10,11.15,1.00041957
1557,2017-05-09,11.15,1.00041957
1558,2017-05-08,11.15,1.00041957
1559,2017-05-05,11.15,1.00041957
1560,2017-05-04,11.15,1.00041957
1561,2017-05-03,11.15,1.00041957
1562,2017-05-02,11.15,1.00041957
1563,2017-04-28,11.15,1.00041957
1564,2017-04-27,11.15,1.00041957
1565,2017-04-26,11.15,1.00041957
1566,2017-04-25,11.15,1.00041957
1567,2017-04-24,11.15,1.00041957
1568,2017-04-20,11.15,1.00041957
1569,2017-04-19,11.15,1.00041957
1570,2017-04-18,11.15,1.00041957
1571,2017-04-17,11.15,1.00041957
1572,2017-04-13,11.15,1.00041957
1573,2017-04-12,12.15,1.00045513
1574,2017-04-11,12.15,1.00045513
1575,2017-04-10,12.15,1.00045513
1576,2017-04-07,12.15,1.00045513
1577,2017-04-06,12.15,1.00045513
1578,2017-04-05,12.15,1.00045513
1579,2017-04-04,12.15,1.00045513
1580,2017-04-03,12.15,1.00045513
1581,2017-03-31,12.15,1.00045513
1582,2017-03-30,12.15,1.00045513
1583,2017-03-29,12.15,1.00045513
1584,2017-03-28,12.15,1.00045513
1585,2017-03-27,12.15,1.00045513
1586,2017-03-24,12.15,1.00045513
1587,2017-03-23,12.15,1.00045513
1588,2017-03-22,12.15,1.00045513
1589,2017-03-21,12.15,1.00045513
1590,2017-03-20,12.15,1.00045513
1591,2017-03-17,12.15,1.00045513
1592,2017-03-16,12.15,1.00045513
1593,2017-03-15,12.15,1.00045513
1594,2017-03-14,12.15,1.00045513
1595,2017-03-13,12.15,1.00045513
1596,2017-03-10,12.15,1.00045513
1597,2017-03-09,12.15,1.00045513
1598,2017-03-08,12.15,1.00045513
1599,2017-03-07,12.15,1.00045513
1600,2017-03-06,12.15,1.00045513
1601,2017-03-03,12.15,1.00045513
1602,2017-03-02,12.15,1.00045513
1603,2017-03-01,12.15,1.00045513
1604,2017-02-24,12.15,1.00045513
1605,2017-02-23,12.15,1.00045513
1606,2017-02-22,12.9,1.00048159
1607,2017-02-21,12.9,1.00048159
1608,2017-02-20,12.9,1.00048159
1609,2017-02-17,12.9,1.00048159
1610,2017-02-16,12.9,1.00048159
1611,2017-02-15,12.9,1.00048159
1612,2017-02-14,12.9,1.00048159
1613,2017-02-13,12.9,1.00048159
1614,2017-02-10,12.9,1.00048159
1615,2017-02-09,12.9,1.00048159
1616,2017-02-08,12.9,1.00048159
1617,2017-02-07,12.9,1.00048159
1618,2017-02-06,12.9,1.00048159
1619,2017-02-03,12.9,1.00048159
1620,2017-02-02,12.9,1.00048159
1621,2017-02-01,12.9,1.00048159
1622,2017-01-31,12.9,1.00048159
1623,2017-01-30,12.9,1.00048159
1624,2017-01-27,12.9,1.00048159
1625,2017-01-26,12.9,1.00048159
1626,2017-01-25,12.9,1.00048159
1627,2017-01-24,12.9,1.00048159
1628,2017-01-23,12.9,1.00048159
1629,2017-01-20,12.9,1.00048159
1630,2017-01-19,12.9,1.00048159
1631,2017-01-18,12.9,1.00048159
1632,2017-01-17,12.9,1.00048159
1633,2017-01-16,12.9,1.00048159
1634,2017-01-13,12.9,1.00048159
1635,2017-01-12,12.9,1.00048159
1636,2017-01-11,13.65,1.00050788
1637,2017-01-10,13.65,1.00050788
1638,2017-01-09,13.65,1.00050788
1639,2017-01-06,13.65,1.00050788
1640,2017-01-05,13.65,1.00050788
1641,2017-01-04,13.65,1.00050788
1642,2017-01-03,13.65,1.00050788
1643,2017-01-02,13.65,1.00050788
1644,2016-12-30,13.65,1.00050788
1645,2016-12-29,13.65,1.00050788
1646,2016-12-28,13.65,1.00050788
1647,2016-12-27,13.65,1.00050788
1648,2016-12-26,13.65,1.00050788
1649,2016-12-23,13.65,1.00050788
1650,2016-12-22,13.65,1.00050788
1651,2016-12-21,13.65,1.00050788
1652,2016-12-20,13.65,1.00050788
1653,2016-12-19,13.65,1.00050788
1654,2016-12-16,13.65,1.00050788
1655,2016-12-15,13.65,1.00050788
1656,2016-12-14,13.65,1.00050788
1657,2016-12-13,13.65,1.00050788
1658,2016-12-12,13.65,1.00050788
1659,2016-12-09,13.65,1.00050788
1660,2016-12-08,13.65,1.00050788
1661,2016-12-07,13.65,1.00050788
1662,2016-12-06,13.65,1.00050788
1663,2016-12-05,13.65,1.00050788
1664,2016-12-02,13.65,1.00050788
1665,2016-12-01,13.65,1.00050788
1666,2016-11-30,13.9,1.0005166
1667,2016-11-29,13.9,1.0005166
1668,2016-11-28,13.9,1.0005166
1669,2016-11-25,13.9,1.0005166
1670,2016-11-24,13.9,1.0005166
1671,2016-11-23,13.9,1.0005166
1672,2016-11-22,13.9,1.0005166
1673,2016-11-21,13.9,1.0005166
1674,2016-11-18,13.9,1.0005166
1675,2016-11-17,13.9,1.0005166
1676,2016-11-16,13.9,1.0005166
1677,2016-11-14,13.9,1.0005166
1678,2016-11-11,13.9,1.0005166
1679,2016-11-10,13.9,1.0005166
1680,2016-11-09,13.9,1.0005166
1681,2016-11-08,13.9,1.0005166
1682,2016-11-07,13.9,1.0005166
1683,2016-11-04,13.9,1.0005166
1684,2016-11-03,13.9,1.0005166
1685,2016-11-01,13.9,1.0005166
1686,2016-10-31,13.9,1.0005166
1687,2016-10-28,13.9,1.0005166
1688,2016-10-27,13.9,1.0005166
1689,2016-10-26,13.9,1.0005166
1690,2016-10-25,13.9,1.0005166
1691,2016-10-24,13.9,1.0005166
1692,2016-10-21,13.9,1.0005166
1693,2016-10-20,13.9,1.0005166
1694,2016-10-19,14.15,1.00052531
1695,2016-10-18,14.15,1.00052531
1696,2016-10-17,14.15,1.00052531
1697,2016-10-14,14.15,1.00052531
1698,2016-10-13,14.15,1.00052531
1699,2016-10-11,14.15,1.00052531
1700,2016-10-10,14.15,1.00052531
1701,2016-10-07,14.15,1.00052531
1702,2016-10-06,14.15,1.00052531
1703,2016-10-05,14.15,1.00052531
1704,2016-10-04,14.15,1.00052531
1705,2016-10-03,14.15,1.00052531
1706,2016-09-30,14.15,1.00052531
1707,2016-09-29,14.15,1.00052531
1708,2016-09-28,14.15,1.00052531
1709,2016-09-27,14.15,1.00052531
1710,2016-09-26,14.15,1.00052531
1711,2016-09-23,14.15,1.00052531
1712,2016-09-22,14.15,1.00052531
1713,2016-09-21,14.15,1.00052531
1714,2016-09-20,14.15,1.00052531
1715,2016-09-19,14.15,1.00052531
1716,2016-09-16,14.15,1.00052531
1717,2016-09-15,14.15,1.00052531
1718,2016-09-14,14.15,1.00052531
1719,2016-09-13,14.15,1.00052531
1720,2016-09-12,14.15,1.00052531
1721,2016-09-09,14.15,1.00052531
1722,2016-09-08,14.15,1.00052531
1723,2016-09-06,14.15,1.00052531
1724,2016-09-05,14.15,1.00052531
1725,2016-09-02,14.15,1.00052531
1726,2016-09-01,14.15,1.00052531
1727,2016-08-31,14.15,1.00052531
1728,2016-08-30,14.15,1.00052531
1729,2016-08-29,14.15,1.00052531
1730,2016-08-26,14.15,1.00052531
1731,2016-08-25,14.15,1.00052531
1732,2016-08-24,14.15,1.00052531
1733,2016-08-23,14.15,1.00052531
1734,2016-08-22,14.15,1.00052531
1735,2016-08-19,14.15,1.00052531
1736,2016-08-18,14.15,1.00052531
1737,2016-08-17,14.15,1.00052531
1738,2016-08-16,14.15,1.00052531
1739,2016-08-15,14.15,1.00052531
1740,2016-08-12,14.15,1.00052531
1741,2016-08-11,14.15,1.00052531
1742,2016-08-10,14.15,1.00052531
1743,2016-08-09,14.15,1.00052531
1744,2016-08-08,14.15,1.00052531
1745,2016-08-05,14.15,1.00052531
1746,2016-08-04,14.15,1.00052531
1747,2016-08-03,14.15,1.00052531
1748,2016-08-02,14.15,1.00052531
1749,2016-08-01,14.15,1.00052531
1750,2016-07-29,14.15,1.00052531
1751,2016-07-28,14.15,1.00052531
1752,2016-07-27,14.15,1.00052531
1753,2016-07-26,14.15,1.00052531
1754,2016-07-25,14.15,1.00052531
1755,2016-07-22,14.15,1.00052531
1756,2016-07-21,14.15,1.00052531
1757,2016-07-20,14.15,1.00052531
1758,2016-07-19,14.15,1.00052531
1759,2016-07-18,14.15,1.00052531
1760,2016-07-15,14.15,1.00052531
1761,2016-07-14,14.15,1.00052531
1762,2016-07-13,14.15,1.00052531
1763,2016-07-12,14.15,1.00052531
1764,2016-07-11,14.15,1.00052531
1765,2016-07-08,14.15,1.00052531
1766,2016-07-07,14.15,1.00052531
1767,2016-07-06,14.15,1.00052531
1768,2016-07-05,14.15,1.00052531
1769,2016-07-04,14.15,1.00052531
1770,2016-07-01,14.15,1.00052531
1771,2016-06-30,14.15,1.00052531
1772,2016-06-29,14.15,1.00052531
1773,2016-06-28,14.15,1.00052531
1774,2016-06-27,14.15,1.00052531
1775,2016-06-24,14.15,1.00052531
1776,2016-06-23,14.15,1.00052531
1777,2016-06-22,14.15,1.00052531
1778,2016-06-21,14.15,1.00052531
1779,2016-06-20,14.15,1.00052531
1780,2016-06-17,14.15,1.00052531
1781,2016-06-16,14.15,1.00052531
1782,2016-06-15,14.15,1.00052531
1783,2016-06-14,14.15,1.00052531
1784,2016-06-13,14.15,1.00052531
1785,2016-06-10,14.15,1.00052531
1786,2016-06-09,14.15,1.00052531
1787,2016-06-08,14.15,1.00052531
1788,2016-06-07,14.15,1.00052531
1789,2016-06-06,14.15,1.00052531
1790,2016-06-03,14.15,1.00052531
1791,2016-06-02,14.15,1.00052531
1792,2016-06-01,14.15,1.00052531
1793,2016-05-31,14.15,1.00052531
1794,2016-05-30,14.15,1.00052531
1795,2016-05-27,14.15,1.00052531
1796,2016-05-25,14.15,1.00052531
1797,2016-05-24,14.15,1.00052531
1798,2016-05-23,14.15,1.00052531
1799,2016-05-20,14.15,1.00052531
1800,2016-05-19,14.15,1.00052531
1801,2016-05-18,14.15,1.00052531
1802,2016-05-17,14.15,1.00052531
1803,2016-05-16,14.15,1.00052531
1804,2016-05-13,14.15,1.00052531
1805,2016-05-12,14.15,1.00052531
1806,2016-05-11,14.15,1.00052531
1807,2016-05-10,14.15,1.00052531
1808,2016-05-09,14.15,1.00052531
1809,2016-05-06,14.15,1.00052531
1810,2016-05-05,14.15,1.00052531
1811,2016-05-04,14.15,1.00052531
1812,2016-05-03,14.15,1.00052531
1813,2016-05-02,14.15,1.00052531
1814,2016-04-29,14.15,1.00052531
1815,2016-04-28,14.15,1.00052531
1816,2016-04-27,14.15,1.00052531
1817,2016-04-26,14.15,1.00052531
1818,2016-04-25,14.15,1.00052531
1819,2016-04-22,14.15,1.00052531
1820,2016-04-20,14.15,1.00052531
1821,2016-04-19,14.15,1.00052531
1822,2016-04-18,14.15,1.00052531
1823,2016-04-15,14.15,1.00052531
1824,2016-04-14,14.15,1.00052531
1825,2016-04-13,14.15,1.00052531
1826,2016-04-12,14.15,1.00052531
1827,2016-04-11,14.15,1.00052531
1828,2016-04-08,14.15,1.00052531
1829,2016-04-07,14.15,1.00052531
1830,2016-04-06,14.15,1.00052531
1831,2016-04-05,14.15,1.00052531
1832,2016-04-04,14.15,1.00052531
1833,2016-04-01,14.15,1.00052531
1834,2016-03-31,14.15,1.00052531
1835,2016-03-30,14.15,1.00052531
1836,2016-03-29,14.15,1.00052531
1837,2016-03-28,14.15,1.00052531
1838,2016-03-24,14.15,1.00052531
1839,2016-03-23,14.15,1.00052531
1840,2016-03-22,14.15,1.00052531
1841,2016-03-21,14.15,1.00052531
1842,2016-03-18,14.15,1.00052531
1843,2016-03-17,14.15,1.00052531
1844,2016-03-16,14.15,1.00052531
1845,2016-03-15,14.15,1.00052531
1846,2016-03-14,14.15,1.00052531
1847,2016-03-11,14.15,1.00052531
1848,2016-03-10,14.15,1.00052531
1849,2016-03-09,14.15,1.00052531
1850,2016-03-08,14.15,1.00052531
1851,2016-03-07,14.15,1.00052531
1852,2016-03-04,14.15,1.00052531
1853,2016-03-03,14.15,1.00052531
1854,2016-03-02,14.15,1.00052531
1855,2016-03-01,14.15,1.00052531
1856,2016-02-29,14.15,1.00052531
1857,2016-02-26,14.15,1.00052531
1858,2016-02-25,14.15,1.00052531
1859,2016-02-24,14.15,1.00052531
1860,2016-02-23,14.15,1.00052531
1861,2016-02-22,14.15,1.00052531
1862,2016-02-19,14.15,1.00052531
1863,2016-02-18,14.15,1.00052531
1864,2016-02-17,14.15,1.00052531
1865,2016-02-16,14.15,1.00052531
1866,2016-02-15,14.15,1.00052531
1867,2016-02-12,14.15,1.00052531
1868,2016-02-11,14.15,1.00052531
1869,2016-02-10,14.15,1.00052531
1870,2016-02-05,14.15,1.00052531
1871,2016-02-04,14.15,1.00052531
1872,2016-02-03,14.15,1.00052531
1873,2016-02-02,14.15,1.00052531
1874,2016-02-01,14.15,1.00052531
1875,2016-01-29,14.15,1.00052531
1876,2016-01-28,14.15,1.00052531
1877,2016-01-27,14.15,1.00052531
1878,2016-01-26,14.15,1.00052531
1879,2016-01-25,14.15,1.00052531
1880,2016-01-22,14.15,1.00052531
1881,2016-01-21,14.15,1.00052531
1882,2016-01-20,14.15,1.00052531
1883,2016-01-19,14.15,1.00052531
1884,2016-01-18,14.15,1.00052531
1885,2016-01-15,14.15,1.00052531
1886,2016-01-14,14.15,1.00052531
1887,2016-01-13,14.15,1.00052531
1888,2016-01-12,14.15,1.00052531
1889,2016-01-11,14.15,1.00052531
1890,2016-01-08,14.15,1.00052531
1891,2016-01-07,14.15,1.00052531
1892,2016-01-06,14.15,1.00052531
1893,2016-01-05,14.15,1.00052531
1894,2016-01-04,14.15,1.00052531
1895,2015-12-31,14.15,1.00052531
1896,2015-12-30,14.15,1.00052531
1897,2015-12-29,14.15,1.00052531
1898,2015-12-28,14.15,1.00052531
1899,2015-12-24,14.15,1.00052531
1900,2015-12-23,14.15,1.00052531
1901,2015-12-22,14.15,1.00052531
1902,2015-12-21,14.15,1.00052531
1903,2015-12-18,14.15,1.00052531
1904,2015-12-17,14.15,1.00052531
1905,2015-12-16,14.15,1.00052531
1906,2015-12-15,14.15,1.00052531
1907,2015-12-14,14.15,1.00052531
1908,2015-12-11,14.15,1.00052531
1909,2015-12-10,14.15,1.00052531
1910,2015-12-09,14.15,1.00052531
1911,2015-12-08,14.15,1.00052531
1912,2015-12-07,14.15,1.00052531
1913,2015-12-04,14.15,1.00052531
1914,2015-12-03,14.15,1.00052531
1915,2015-12-02,14.15,1.00052531
1916,2015-12-01,14.15,1.00052531
1917,2015-11-30,14.15,1.00052531
1918,2015-11-27,14.15,1.00052531
1919,2015-11-26,14.15,1.00052531
1920,2015-11-25,14.15,1.00052531
1921,2015-11-24,14.15,1.00052531
1922,2015-11-23,14.15,1.00052531
1923,2015-11-20,14.15,1.00052531
1924,2015-11-19,14.15,1.00052531
1925,2015-11-18,14.15,1.00052531
1926,2015-11-17,14.15,1.00052531
1927,2015-11-16,14.15,1.00052531
1928,2015-11-13,14.15,1.00052531
1929,2015-11-12,14.15,1.00052531
1930,2015-11-11,14.15,1.00052531
1931,2015-11-10,14.15,1.00052531
1932,2015-11-09,14.15,1.00052531
1933,2015-11-06,14.15,1.00052531
1934,2015-11-05,14.15,1.00052531
1935,2015-11-04,14.15,1.00052531
1936,2015-11-03,14.15,1.00052531
1937,2015-10-30,14.15,1.00052531
1938,2015-10-29,14.15,1.00052531
1939,2015-10-28,14.15,1.00052531
1940,2015-10-27,14.15,1.00052531
1941,2015-10-26,14.15,1.00052531
1942,2015-10-23,14.15,1.00052531
1943,2015-10-22,14.15,1.00052531
1944,2015-10-21,14.15,1.00052531
1945,2015-10-20,14.15,1.00052531
1946,2015-10-19,14.15,1.00052531
1947,2015-10-16,14.15,1.00052531
1948,2015-10-15,14.15,1.00052531
1949,2015-10-14,14.15,1.00052531
1950,2015-10-13,14.15,1.00052531
1951,2015-10-09,14.15,1.00052531
1952,2015-10-08,14.15,1.00052531
1953,2015-10-07,14.15,1.00052531
1954,2015-10-06,14.15,1.00052531
1955,2015-10-05,14.15,1.00052531
1956,2015-10-02,14.15,1.00052531
1957,2015-10-01,14.15,1.00052531
1958,2015-09-30,14.15,1.00052531
1959,2015-09-29,14.15,1.00052531
1960,2015-09-28,14.15,1.00052531
1961,2015-09-25,14.15,1.00052531
1962,2015-09-24,14.15,1.00052531
1963,2015-09-23,14.15,1.00052531
1964,2015-09-22,14.15,1.00052531
1965,2015-09-21,14.15,1.00052531
1966,2015-09-18,14.15,1.00052531
1967,2015-09-17,14.15,1.00052531
1968,2015-09-16,14.15,1.00052531
1969,2015-09-15,14.15,1.00052531
1970,2015-09-14,14.15,1.00052531
1971,2015-09-11,14.15,1.00052531
1972,2015-09-10,14.15,1.00052531
1973,2015-09-09,14.15,1.00052531
1974,2015-09-08,14.15,1.00052531
1975,2015-09-04,14.15,1.00052531
1976,2015-09-03,14.15,1.00052531
1977,2015-09-02,14.15,1.00052531
1978,2015-09-01,14.15,1.00052531
1979,2015-08-31,14.15,1.00052531
1980,2015-08-28,14.15,1.00052531
1981,2015-08-27,14.15,1.00052531
1982,2015-08-26,14.15,1.00052531
1983,2015-08-25,14.15,1.00052531
1984,2015-08-24,14.15,1.00052531
1985,2015-08-21,14.15,1.00052531
1986,2015-08-20,14.15,1.00052531
1987,2015-08-19,14.15,1.00052531
1988,2015-08-18,14.15,1.00052531
1989,2015-08-17,14.15,1.00052531
1990,2015-08-14,14.15,1.00052531
1991,2015-08-13,14.15,1.00052531
1992,2015-08-12,14.15,1.00052531
1993,2015-08-11,14.15,1.00052531
1994,2015-08-10,14.15,1.00052531
1995,2015-08-07,14.15,1.00052531
1996,2015-08-06,14.15,1.00052531
1997,2015-08-05,14.15,1.00052531
1998,2015-08-04,14.15,1.00052531
1999,2015-08-03,14.15,1.00052531
2000,2015-07-31,14.15,1.00052531
2001,2015-07-30,14.15,1.00052531
2002,2015-07-29,13.65,1.00050788
2003,2015-07-28,13.65,1.00050788
2004,2015-07-27,13.65,1.00050788
2005,2015-07-24,13.65,1.00050788
2006,2015-07-23,13.65,1.00050788
2007,2015-07-22,13.65,1.00050788
2008,2015-07-21,13.65,1.00050788
2009,2015-07-20,13.65,1.00050788
2010,2015-07-17,13.65,1.00050788
2011,2015-07-16,13.65,1.00050788
2012,2015-07-15,13.65,1.00050788
2013,2015-07-14,13.65,1.00050788
2014,2015-07-13,13.65,1.00050788
2015,2015-07-10,13.65,1.00050788
2016,2015-07-09,13.65,1.00050788
2017,2015-07-08,13.65,1.00050788
2018,2015-07-07,13.65,1.00050788
2019,2015-07-06,13.65,1.00050788
2020,2015-07-03,13.65,1.00050788
2021,2015-07-02,13.65,1.00050788
2022,2015-07-01,13.65,1.00050788
2023,2015-06-30,13.65,1.00050788
2024,2015-06-29,13.65,1.00050788
2025,2015-06-26,13.65,1.00050788
2026,2015-06-25,13.65,1.00050788
2027,2015-06-24,13.65,1.00050788
2028,2015-06-23,13.65,1.00050788
2029,2015-06-22,13.65,1.00050788
2030,2015-06-19,13.65,1.00050788
2031,2015-06-18,13.65,1.00050788
2032,2015-06-17,13.65,1.00050788
2033,2015-06-16,13.65,1.00050788
2034,2015-06-15,13.65,1.00050788
2035,2015-06-12,13.65,1.00050788
2036,2015-06-11,13.65,1.00050788
2037,2015-06-10,13.65,1.00050788
2038,2015-06-09,13.65,1.00050788
2039,2015-06-08,13.65,1.00050788
2040,2015-06-05,13.65,1.00050788
2041,2015-06-03,13.15,1.00049037
2042,2015-06-02,13.15,1.00049037
2043,2015-06-01,13.15,1.00049037
2044,2015-05-29,13.15,1.00049037
2045,2015-05-28,13.15,1.00049037
2046,2015-05-27,13.15,1.00049037
2047,2015-05-26,13.15,1.00049037
2048,2015-05-25,13.15,1.00049037
2049,2015-05-22,13.15,1.00049037
2050,2015-05-21,13.15,1.00049037
2051,2015-05-20,13.15,1.00049037
2052,2015-05-19,13.15,1.00049037
2053,2015-05-18,13.15,1.00049037
2054,2015-05-15,13.15,1.00049037
2055,2015-05-14,13.15,1.00049037
2056,2015-05-13,13.15,1.00049037
2057,2015-05-12,13.15,1.00049037
2058,2015-05-11,13.15,1.00049037
2059,2015-05-08,13.15,1.00049037
2060,2015-05-07,13.15,1.00049037
2061,2015-05-06,13.15,1.00049037
2062,2015-05-05,13.15,1.00049037
2063,2015-05-04,13.15,1.00049037
2064,2015-04-30,13.15,1.00049037
2065,2015-04-29,12.67,1.0004735
2066,2015-04-28,12.67,1.0004735
2067,2015-04-27,12.66,1.00047314
2068,2015-04-24,12.65,1.00047279
2069,2015-04-23,12.65,1.00047279
2070,2015-04-22,12.65,1.00047279
2071,2015-04-20,12.65,1.00047279
2072,2015-04-17,12.65,1.00047279
2073,2015-04-16,12.65,1.00047279
2074,2015-04-15,12.65,1.00047279
2075,2015-04-14,12.65,1.00047279
2076,2015-04-13,12.65,1.00047279
2077,2015-04-10,12.65,1.00047279
2078,2015-04-09,12.65,1.00047279
2079,2015-04-08,12.65,1.00047279
2080,2015-04-07,12.65,1.00047279
2081,2015-04-06,12.65,1.00047279
2082,2015-04-02,12.65,1.00047279
2083,2015-04-01,12.65,1.00047279
2084,2015-03-31,12.65,1.00047279
2085,2015-03-30,12.65,1.00047279
2086,2015-03-27,12.65,1.00047279
2087,2015-03-26,12.65,1.00047279
2088,2015-03-25,12.65,1.00047279
2089,2015-03-24,12.65,1.00047279
2090,2015-03-23,12.65,1.00047279
2091,2015-03-20,12.65,1.00047279
2092,2015-03-19,12.65,1.00047279
2093,2015-03-18,12.65,1.00047279
2094,2015-03-17,12.65,1.00047279
2095,2015-03-16,12.65,1.00047279
2096,2015-03-13,12.65,1.00047279
2097,2015-03-12,12.65,1.00047279
2098,2015-03-11,12.65,1.00047279
2099,2015-03-10,12.65,1.00047279
2100,2015-03-09,12.65,1.00047279
2101,2015-03-06,12.65,1.00047279
2102,2015-03-05,12.65,1.00047279
2103,2015-03-04,12.15,1.00045513
2104,2015-03-03,12.15,1.00045513
2105,2015-03-02,12.15,1.00045513
2106,2015-02-27,12.15,1.00045513
2107,2015-02-26,12.15,1.00045513
2108,2015-02-25,12.15,1.00045513
2109,2015-02-24,12.15,1.00045513
2110,2015-02-23,12.15,1.00045513
2111,2015-02-20,12.15,1.00045513
2112,2015-02-19,12.15,1.00045513
2113,2015-02-18,12.15,1.00045513
2114,2015-02-13,12.15,1.00045513
2115,2015-02-12,12.15,1.00045513
2116,2015-02-11,12.15,1.00045513
2117,2015-02-10,12.15,1.00045513
2118,2015-02-09,12.15,1.00045513
2119,2015-02-06,12.15,1.00045513
2120,2015-02-05,12.15,1.00045513
2121,2015-02-04,12.15,1.00045513
2122,2015-02-03,12.15,1.00045513
2123,2015-02-02,12.15,1.00045513
2124,2015-01-30,12.15,1.00045513
2125,2015-01-29,12.15,1.00045513
2126,2015-01-28,12.15,1.00045513
2127,2015-01-27,12.15,1.00045513
2128,2015-01-26,12.15,1.00045513
2129,2015-01-23,12.15,1.00045513
2130,2015-01-22,12.15,1.00045513
2131,2015-01-21,11.65,1.00043739
2132,2015-01-20,11.65,1.00043739
2133,2015-01-19,11.65,1.00043739
2134,2015-01-16,11.65,1.00043739
2135,2015-01-15,11.65,1.00043739
2136,2015-01-14,11.65,1.00043739
2137,2015-01-13,11.65,1.00043739
2138,2015-01-12,11.65,1.00043739
2139,2015-01-09,11.65,1.00043739
2140,2015-01-08,11.65,1.00043739
2141,2015-01-07,11.65,1.00043739
2142,2015-01-06,11.65,1.00043739
